Landkreis;Gemeinde;Ortsteil;Haltestelle;Haltestelle_lang;HalteBeschreibung;globaleID;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Ebersteinburg;Kapelle;Ebersteinburg Kapelle;;de:08211:31952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Baden-Baden;Dreieichenkapelle;Baden-Baden Dreieichenkapelle;;de:08211:31953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Neuweier (Baden);Buchgasse;Neuweier Buchgasse;;de:08211:31956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Baden-Baden;Bismarckstraße;Baden-Baden Bismarckstraße;;de:08211:31957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Baden-Baden;Bertholdplatz;Baden-Baden Bertholdplatz;;de:08211:31960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Varnhalt;Am Kirchberg;Varnhalt Am Kirchberg;;de:08211:31968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Baden-Baden;Hindenburgpl./Stadtbiblioth.;BAD Hindenburgpl./Stadtbib.;;de:08211:32209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Steinbach (Baden-B.);Yburgstraße/Sportschule;Steinbach Yburgstr./Sportsch.;;de:08211:32355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Steinbach (Baden-B.);Schule;Steinbach Schule;;de:08211:32357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Neuweier (Baden);Winzergenossenschaft;Neuweier Winzergenossenschaft;;de:08211:32363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Neuweier (Baden);Kirche;Neuweier Kirche;;de:08211:32366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Haueneberstein;Waldstraße;Haueneberstein Waldstraße;;de:08211:32371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Haueneberstein;Karlsruher Straße;Haueneberstein Karlsruher Str.;;de:08211:32372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Haueneberstein;Bahnhofstraße;Haueneberstein Bahnhofstraße;;de:08211:32373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Baden-Baden;Schweigrother Platz;Baden-Baden Schweigrother Platz;;de:08211:32379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Baden-Baden;Ludwig-Wilhelm-Stift;Baden-Baden L.-Wilhelm-Stift;;de:08211:32380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Baden-Baden;Kleine Dollenstraße;Baden-Baden Kleine Dollenstr.;;de:08211:32385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Baden-Baden;Caracalla Therme;Baden-Baden Caracalla Therme;;de:08211:32387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Baden-Baden;Augustaplatz / Museum Burda;BAD Augustaplatz / Museum Burda;;de:08211:32388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Baden-Baden;Festspielhaus;Baden-Baden Festspielhaus;;de:08211:32389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Baden-Baden;Leopoldsplatz (Luisenstr.);BAD Leopoldsplatz (Luisenstr.);;de:08211:32392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Baden-Baden;Leopoldsplatz (Sophienstr.);BAD Leopoldspl. (Sophienstr.);;de:08211:32393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Varnhalt;Im Lindenbosch;Varnhalt Im Lindenbosch;;de:08211:32832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baden-Baden;Baden-Baden;Haueneberstein;Robert-Bosch-Straße;Haueneberstein R.-Bosch-Straße;;de:08211:33151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biberach;Biberach a.d.Riß;Biberach (Riß);Arthur-Handtmann-Straße;Biberach Arthur-Handtmann-Str.;;de:08426:6091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biberach;Biberach a.d.Riß;Rißegg;Halde Bahnwärterhaus;Rißegg Halde Bahnwärterhaus;;de:08426:6144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biberach;Biberach a.d.Riß;Biberach (Riß);Handtmann Süd;Biberach Handtmann Süd;;de:08426:6173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biberach;Hochdorf;Unteressendorf;Bahnhof;Unteressendorf Bahnhof;;de:08426:6272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biberach;Ingoldingen;Gensenweiler;Gensenweiler;Gensenweiler;;de:08426:6275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biberach;Maselheim;Maselheim;Abzweig Zum Stein;Maselheim Abzw. Zum Stein;;de:08426:6665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biberach;Riedlingen;Neufra (b Riedling.);Bundesstraße;Neufra Bundesstraße;;de:08426:6482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biberach;Warthausen;Herrlishöfen;Kapelle;Herrlishöfen Kapelle;;de:08426:6640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Böblingen;Böblingen;Goldberg;Goldberg;;de:08115:3212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Böblingen;Böblingen;Danziger Straße;Böblingen Danziger Straße;;de:08115:4711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Böblingen;Böblingen;Heusteigstraße;Böblingen Heusteigstraße;;de:08115:4712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Böblingen;Böblingen;Zimmerschlag;Böblingen Zimmerschlag;;de:08115:4713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Böblingen;Böblingen;Südbahnhof;Böblingen Südbahnhof;;de:08115:6742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Böblingen;Böblingen;Böblingen;Böblingen;;de:08115:7100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Böblingen;Böblingen;Hulb;Hulb;;de:08115:7115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Bondorf;Bondorf (Kr Böbl.);Bondorf;Bondorf;;de:08115:4510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Ehningen;Ehningen;Ehningen;Ehningen;;de:08115:5773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Gärtringen;Gärtringen;Gärtringen;Gärtringen;;de:08115:5774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Gäufelden;Gäufelden;Gäufelden;Gäufelden;;de:08115:5776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Herrenberg;Gültstein;Gültstein;Gültstein;;de:08115:3231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Herrenberg;Herrenberg (Württ);Herrenberg;Herrenberg;;de:08115:4512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Herrenberg;Herrenberg (Württ);Zwerchweg;Herrenberg Zwerchweg;;de:08115:7202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Holzgerlingen;Holzgerlingen;Nord;Holzgerlingen Nord;;de:08115:3222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Holzgerlingen;Holzgerlingen;Holzgerlingen;Holzgerlingen;;de:08115:4193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Holzgerlingen;Holzgerlingen;Buch;Holzgerlingen Buch;;de:08115:4786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Holzgerlingen;Holzgerlingen;Hülben;Holzgerlingen Hülben;;de:08115:6525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Leonberg;Höfingen (Württ);Höfingen;Höfingen;;de:08115:1003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Leonberg;Leonberg;Rutesheim;Rutesheim;;de:08115:1302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Leonberg;Leonberg;Leonberg;Leonberg;;de:08115:7301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Magstadt;Magstadt;Magstadt;Magstadt;;de:08115:3196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Nufringen;Nufringen;Nufringen;Nufringen;;de:08115:5775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Renningen;Malmsheim;Malmsheim;Malmsheim;;de:08115:1301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Renningen;Renningen;Süd;Renningen Süd;;de:08115:3195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Renningen;Renningen;Renningen;Renningen;;de:08115:7302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Sindelfingen;Maichingen;Nord;Maichingen Nord;;de:08115:3197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Sindelfingen;Maichingen;Maichingen;Maichingen;;de:08115:3198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Sindelfingen;Sindelfingen;Sindelfingen;Sindelfingen;;de:08115:3201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Weil der Stadt;Weil der Stadt;Weil der Stadt;Weil der Stadt;;de:08115:1303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Weil im Schönbuch;Weil im Schönbuch;Troppel;Weil i. S. Troppel;;de:08115:4192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Weil im Schönbuch;Weil im Schönbuch;Röte;Weil im Schönbuch Röte;;de:08115:4781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Weil im Schönbuch;Weil im Schönbuch;Untere Halde;Weil i. S. Untere Halde;;de:08115:7037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Böblingen;Weissach;Weissach (Württ);Weissach;Weissach;;de:08115:4569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bodenseekreis;Friedrichshafen;Fischbach (FN);Bahnhof Fischbach;FN Fischbach, Bahnhof;;de:08435:14039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bodenseekreis;Friedrichshafen;Friedrichshafen;Bahnhof;FN-Kluftern Bahnhof;;de:08435:14129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bodenseekreis;Friedrichshafen;Manzell;Bahnhof Manzell;FN Manzell, Bahnhof;;de:08435:4505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bodenseekreis;Überlingen;Überlingen (Bodens.);Busbahnhof;Überl. Busbahnhof;;de:08435:4788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Bad Krozingen;Bad Krozingen;Oberkrozingen Bahnhof;Bad Krozingen Oberkrozingen Bf;;de:08315:6723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Hochstetten (Rhein);Hochstetterstraße;Hochstetten, Hochstetterstraße;;de:08315:30017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Oberrimsingen;Friedhof;Oberrimsingen, Friedhof;;de:08315:30044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Gündlingen;Hauptstraße;Gündlingen, Hauptstraße;;de:08315:30093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Gündlingen;Ihringer Straße;Gündlingen, Ihringer Straße;;de:08315:30094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Oberrimsingen;Dorfplatz;Oberrimsingen, Dorfplatz;;de:08315:30097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Niederrimsingen;Tanne;Niederrimsingen, Tanne;;de:08315:30098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Niederrimsingen;Rathaus;Niederrimsingen, Rathaus;;de:08315:30099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Gündlingen;Breisacher Straße;Gündlingen Breisacher Straße;;de:08315:30130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Niederrimsingen;Schule;Niederrimsingen, Schule;;de:08315:30926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Gündlingen;Schule;Gündlingen, Schule;;de:08315:30927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Breisach am Rhein;Breisgauhalle;Breisach, Breisgauhalle;;de:08315:30928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Breisach am Rhein;Montessori-Schule;Breisach, Montessori-Schule;;de:08315:30932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Hochstetten (Rhein);Adler;Hochstetten, Adler;;de:08315:31038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Gündlingen;Kindergarten;Gündlingen, Kindergarten;;de:08315:31039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Breisach am Rhein;Gündlingen;Schulweg;Gündlingen, Schulweg;;de:08315:31040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Gundelfingen;Gundelfingen (Breisg;Rathaus West;Gundelfingen Rathaus West;;de:08315:30022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Gundelfingen;Gundelfingen (Breisg;Lindenstraße;Gundelfingen Lindenstraße;;de:08315:30025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Gundelfingen;Gundelfingen (Breisg;Waldstraße;Gundelfingen Waldstraße;;de:08315:30027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Gundelfingen;Gundelfingen (Breisg;Rosenstraße;Gundelfingen Rosenstraße;;de:08315:30028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Gundelfingen;Wildtal (Gundelf.);Sonnenwiese;Wildtal Sonnenwiese;;de:08315:30030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Gundelfingen;Wildtal (Gundelf.);Steinmattenstraße;Wildtal Steinmattenstr.;;de:08315:30031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Gundelfingen;Gundelfingen (Breisg;Am Waldfriedhof;Gundelfingen Am Waldfriedhof;;de:08315:30032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Gundelfingen;Gundelfingen (Breisg;Klosterweg;Gundelfingen Klosterweg;;de:08315:30033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Gundelfingen;Gundelfingen (Breisg;Hansjakobstraße;Gundelfingen Hansjakobstraße;;de:08315:30034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Gundelfingen;Gundelfingen (Breisg;Fichtenstraße;Gundelfingen Fichtenstraße;;de:08315:30035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Gundelfingen;Gundelfingen (Breisg;Sonne-Platz;Gundelfingen Sonne-Platz;;de:08315:30902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Gundelfingen;Gundelfingen (Breisg;Rathaus Ost;Gundelfingen Rathaus Ost;;de:08315:30903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Gundelfingen;Gundelfingen (Breisg;Bahnhof;Gundelfingen (Brsg) Bahnhof;;de:08315:6514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Horben;Horben (Breisgau);Horben Rathaus;Horben Rathaus;;de:08315:30040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Horben;Horben (Breisgau);Heubuck;Horben Heubuck;;de:08315:30041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Horben;Horben (Breisgau);Engel;Horben Engel;;de:08315:30042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Horben;Horben (Breisgau);Vogtsweg;Horben Vogtsweg;;de:08315:30043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Horben;Horben (Breisgau);Friedrichshof;Horben Friedrichshof;;de:08315:30045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Horben;Horben (Breisgau);Küchlin;Horben Küchlin;;de:08315:30046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Horben;Horben (Breisgau);Bernauer;Horben Bernauer;;de:08315:30047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Horben;Horben (Breisgau);Schauinslandbahn-Talstation;Horben Schauinslandbahn-Tal.;;de:08315:30048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Ihringen;Ihringen;Albert-Schule;Ihringen, Albert-Schule;;de:08315:30931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Ihringen;Ihringen;Neulinden-Schule;Ihringen, Neulinden-Schule;;de:08315:30933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Merdingen;Merdingen;Brücke;Merdingen, Brücke;;de:08315:30091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Merdingen;Merdingen;Sonne;Merdingen, Sonne;;de:08315:30092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Merdingen;Merdingen;Emletweg;Merdingen, Emletweg;;de:08315:30435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Merdingen;Merdingen;Schule;Merdingen, Schule;;de:08315:30925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Münstertal im Schwarzwald;Münstertal;Bahnhof Münstertal;Münstertal Bahnhof;;de:08315:723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Münstertal im Schwarzwald;Dietzelbach;Dietzelbach Bf BUS;Münstertal Dietzelbach Bf BUS;;de:08315:748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Neuenburg am Rhein;Neuenburg am Rhein;Bahnhof;Neuenburg (Baden) Bahnhof;;de:08315:6740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Umkirch;Umkirch;Im Stöckacker;Umkirch Im Stöckacker;;de:08315:30010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Umkirch;Umkirch;Im Brunnenfeld;Umkirch Im Brunnenfeld;;de:08315:30011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Umkirch;Umkirch;Im Brünneleacker;Umkirch Im Brünneleacker;;de:08315:30050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Umkirch;Umkirch;Hauptstraße;Umkirch, Hauptstraße;;de:08315:30051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Umkirch;Umkirch;Adler;Umkirch, Adler;;de:08315:30052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Umkirch;Umkirch;Landhaus;Umkirch, Landhaus;;de:08315:30053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Umkirch;Umkirch;Am Schloss;Umkirch, Am Schloss;;de:08315:30918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Breisgau-Hochschwarzwald;Umkirch;Umkirch;Brugesstraße;Umkirch Brugesstraße;;de:08315:30923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Bad Herrenalb;Bad Herrenalb;Steinhäusle;Bad Herrenalb Steinhäusle;;de:08235:9703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Bad Wildbad im Schwarzwald;Bad Wildbad;Bismarckinsel;Bad Wildbad, Bismarckinsel;;de:08235:10255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Bad Wildbad im Schwarzwald;Bad Wildbad;NEB/Rathaus;Bad Wildbad, NEB/Rathaus;;de:08235:2810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Bad Wildbad im Schwarzwald;Calmbach;Bahnhof;Calmbach, Bahnhof;;de:08235:420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Bad Wildbad im Schwarzwald;Calmbach;Taubenäckersiedlung;Calmbach, Taubenäckersiedlung;;de:08235:9670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Bad Wildbad im Schwarzwald;Bad Wildbad;Schwarzer Weg;Bad Wildbad, Schwarzer Weg;;de:08235:9695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Calw;Calw;Alter Bahnhof;Calw, Alter Bahnhof;;de:08235:7220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Calw;Calw;Bahnhofstr.;Calw, Bahnhofstr.;;de:08235:7230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Nagold;Nagold;Bahnübergang;Nagold, Bahnübergang;;de:08235:10106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Nagold;Nagold;IMMO;Nagold, IMMO;;de:08235:10117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Nagold;Nagold;Heckenrosenweg;Nagold, Heckenrosenweg;;de:08235:10119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Nagold;Nagold;Theodor-Heuss-Straße;Nagold, Theodor-Heuss-Straße;;de:08235:10150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Nagold;Nagold;Eisbergsteige/Bahnüberg;Nagold,Eisbergsteige/Bahnüberg;;de:08235:10391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Nagold;Nagold;Heckenrosenweg;Nagold, Heckenrosenweg;;de:08235:10401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Nagold;Nagold;Nagold Stadtmitte, Bf;Nagold Stadtmitte, Bf;;de:08235:10446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Neubulach;Neubulach;Kohlerstal B 463;Kohlerstal, B 463;;de:08235:9251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calw;Neubulach;Neubulach;Talmühle B 463;Talmühle, B 463;;de:08235:9252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Emmendingen;Emmendingen;Emmendingen;Bahnhof;Emmendingen Bahnhof;;de:08316:90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Emmendingen;Endingen;Endingen (Baden);Kohlerstraße;Endingen Kohlerstraße;;de:08316:15215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Emmendingen;Endingen;Endingen (Baden);R-W-Stumpf/Gallistraße;Endingen R-W-Stumpf/Gallistr;;de:08316:15217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enzkreis;Maulbronn;Maulbronn;Abzw. Westbahnhof;Abzw. Westbahnhof;;de:08236:2208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enzkreis;Mühlacker;Mühlacker;Busbahnhof;Mühlacker Busbf.;;de:08236:3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enzkreis;Neuenbürg;Neuenbürg (Enzkreis);Südbahnhof;Neuenbürg Südbahnhof;;de:08236:1414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Esslingen;Altbach;Altbach;Altbach;Altbach;;de:08116:1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Esslingen;Bempflingen;Bempflingen;Bempflingen;Bempflingen;;de:08116:5772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Esslingen;Dettingen unter Teck;Dettingen (Teck);Dettingen (T);Dettingen (T);;de:08116:5778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Esslingen;Esslingen am Neckar;Mettingen(Esslingen);Mettingen;Mettingen;;de:08116:1801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Esslingen;Esslingen am Neckar;Oberesslingen;Oberesslingen;Oberesslingen;;de:08116:1802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Esslingen;Esslingen am Neckar;Zell (Esslingen);Zell;Zell;;de:08116:1803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Esslingen;Esslingen am Neckar;Esslingen (Neckar);Esslingen (N);Esslingen (N);;de:08116:7800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Esslingen;Filderstadt;Bernhausen (Filder);Filderstadt;Filderstadt;;de:08116:1905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Esslingen;Frickenhausen;Linsenhofen;Linsenhofen;Linsenhofen;;de:08116:4433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Esslingen;Frickenhausen;Frickenhausen (ES);Frickenhausen;Frickenhausen;;de:08116:5793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Esslingen;Frickenhausen;Frickenhausen (ES);Kelterstraße;Frickenhausen Kelterstr.;;de:08116:5859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Esslingen;Kirchheim unter Teck;Kirchheim (Teck);Kirchheim (T);Kirchheim (T);;de:08116:4211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
