ID;HST_DHID;HST_Name;Datenquelle;Datenstatus;Longitude;Latitude;Koordindatenquelle;OSM_ID;Sitzplätze;Unterstand;RollstuhlflächeImUnterstand;Fahrplananzeigetafel;Fahrplananzeigetafel_akustisch;Ansagen_vorhanden;Defibrillator;Defibrillator_Lagebeschreibung;Gepäckaufbewahrung;Gepäcktransport;InduktiveHöranlage;InduktiveHöranlageStandort;InfoNotrufsäule;Bahnhofsmission;HaltestelleTotale_Foto;SitzeOderUnterstand_Foto;SitzeOderUnterstandUmgebung_Foto;Fahrplananzeigetafel_Foto;Defibrillator_Foto;Gepäckaufbewahrung_Foto;InfoNotrufsäule_Foto;Bahnhofsmision_Foto;BahnhofsmissionWeg_Foto;BahnhofsmissionÖffnungszeiten_Foto;WeitereBilder1_Foto;WeitereBilder2_Foto;WeitereBilder3_Foto
de:08317:13752;de:08317:13752;West (Ottenhöfen);NVBW;Rohdaten;8,1427968;48,5677478;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:32009;de:08215:32009;Bahnhof Menzingen;NVBW;Rohdaten;8,7751928;49,1362625;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:32009/3edb8398-0609-4f26-8da0-cd909bd1084f.jpg;;;;;;;;;;;;
de:08225:8446;de:08225:8446;Bahnhof (Hainstadt (Baden));NVBW;Rohdaten;9,3268842;49,5430614;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08225:8446/021b6cdf-d3e3-48c5-8507-68be17f452d9.jpg;;;;;;;;;;;;
de:08317:13753;de:08317:13753;Bahnhof (Furschenbach);NVBW;Rohdaten;8,1350803;48,5797364;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08119:5036;de:08119:5036;Bahnhof (Rudersberg);NVBW;Rohdaten;9,5308116;48,882235;Haltestelle-Sollposition;;nein;nein;;ja;ja;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08335:6551;de:08335:6551;Engen;NVBW;Rohdaten;8,7726146;47,8561825;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6551/4c72764c-2557-4efd-ba9c-84d878d12daa.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6551/1abaa8b6-0bf4-40b7-a7b1-f9108f8ebe18.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6551/dc66249d-08ee-47b6-adb6-32816aa8bac5.jpg;;;;;;;;;;
de:08317:14020;de:08317:14020;Bahnhof (Oberkirch);NVBW;Rohdaten;8,0766089;48,5293142;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08119:1703;de:08119:1703;Bahnhof (Grunbach (Rems));NVBW;Rohdaten;9,4189819;48,810461;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08311:6511;de:08311:6511;Landwasser;NVBW;Rohdaten;7,812091;48,027896;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08117:154;de:08117:154;Göppingen;NVBW;Rohdaten;9,6509711;48,7003313;Haltestelle-Sollposition;;nein;nein;;ja;nein;ja;nein;;ja;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08117:154/eeb21ebf-6068-4214-b6b5-e3177f1acf01.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08117:154/0a09dd07-1e6b-43a1-ad06-5a0d11b11ea2.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08117:154/0d49f8a9-2691-4419-8ad6-e00c37401272.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08117:154/63409d96-0fd6-4d6a-a273-5e4ce838f1ec.jpg;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08117:154/51502175-d8bd-49d4-8c79-2298153ff158.jpg;;;;;;;
de:08222:2416;de:08222:2416;Handelshafen;NVBW;Rohdaten;8,4539193;49,4926208;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08315:6517;de:08315:6517;Bahnhof (Ihringen);NVBW;Rohdaten;7,6486515;48,0403604;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08416:2052;de:08416:2052;Bahnhof (Ergenzingen);NVBW;Rohdaten;8,8100385;48,4895595;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08416:2052/ca806ddb-1e9c-4f38-95c3-e036837f3884.jpg;;;;;;;;;;;;
de:08118:7402;de:08118:7402;Bahnhof/ZOB (Ludwigsburg);NVBW;Rohdaten;9,1854608;48,8918519;Haltestelle-Sollposition;;nein;nein;;ja;nein;ja;nein;;ja;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08119:5786;de:08119:5786;Bahnhof (Oppenweiler);NVBW;Rohdaten;9,4628219;48,9815949;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08222:2446;de:08222:2446;Neckarstadt ;NVBW;Rohdaten;8,4595697;49,503636;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08317:14025;de:08317:14025;Koehlersiedlung;NVBW;Rohdaten;8,0903082;48,5246738;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08315:6521;de:08315:6521;Bahnhof (Hugstetten);NVBW;Rohdaten;7,7841354;48,0481498;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08222:2525;de:08222:2525;Bahnhof (Rheinau (MA));NVBW;Rohdaten;8,5349474;49,4240878;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08335:6552;de:08335:6552;Bahnhof (Gottmadingen);NVBW;Rohdaten;8,7745011;47,7372235;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6552/c13ddee3-6660-47db-b2e9-013f49b46fde.jpg;;;;;;;;;;;;
de:08335:6552;de:08335:6552;Bahnhof (Gottmadingen);NVBW;Rohdaten;8,7745011;47,7372235;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08417:30104;de:08417:30104;Bahnhof (Bisingen);NVBW;Rohdaten;8,9212679;48,3129477;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:30104/bbf53a11-6d44-455f-a08a-40600666504d.jpg;;;;;;;;;;;;
de:08335:6552;de:08335:6552;Bahnhof (Gottmadingen);NVBW;Rohdaten;8,7745011;47,7372235;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08315:6534;de:08315:6534;Bahnhof (Wasenweiler);NVBW;Rohdaten;7,685734;48,0463602;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08317:14050;de:08317:14050;Bahnhof (Zusenhofen);NVBW;Rohdaten;8,0182095;48,5448387;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08119:5761;de:08119:5761;Bahnhof (Plüderhausen);NVBW;Rohdaten;9,596029;48,7965337;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08316:6507;de:08316:6507;Bahnhof (Elzach);NVBW;Rohdaten;8,0714706;48,1715006;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08335:6554;de:08335:6554;Bahnhof (Konstanz);NVBW;Rohdaten;9,177126;47,6589097;Haltestelle-Sollposition;;nein;nein;;nein;nein;ja;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6554/05a61612-c217-4a96-9da5-844d0b7ec411.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6554/8c903f10-1fd5-4b4c-ae50-114aa2ab3eef.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6554/fa288787-3a36-4f95-8ac7-99a7d5c5e899.jpg;;;;;;;;;;
de:08417:30363;de:08417:30363;Bahnhof (Jungingen (Hohenz));NVBW;Rohdaten;9,0377524;48,3263046;Haltestelle-Sollposition;;nein;nein;;ja;ja;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:30363/bd3db8a8-726d-44f9-98e6-c26ee924b870.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:30363/451b2dcf-bf74-476e-bfc4-66ce1dbafd78.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:30363/c6af0351-6e63-43b0-bd8c-3058ff94064d.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:30363/203b1244-7604-470d-bd8a-58d340ea297b.jpg;;;;;;;;;
de:08119:5790;de:08119:5790;Miedelsbach-Steinenberg;NVBW;Rohdaten;9,5391083;48,8435925;Haltestelle-Sollposition;;nein;nein;;ja;ja;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08119:7704;de:08119:7704;Bahnhof (Endersbach);NVBW;Rohdaten;9,3700292;48,8132006;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08317:14120;de:08317:14120;Bahnhof (Appenweier);NVBW;Rohdaten;7,9734823;48,5418947;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08225:6343;de:08225:6343;Westbahnhof (Mosbach (Baden));NVBW;Rohdaten;9,1340428;49,346769;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08316:6525;de:08316:6525;Bahnhof (Oberwinden (Elztal));NVBW;Rohdaten;8,045626;48,153273;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08417:30612;de:08417:30612;Bahnhof (Schlatt (Hohenz));NVBW;Rohdaten;9,0252478;48,3435929;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:30612/0941b28b-6b66-4964-9f41-fd6a8f707aac.jpg;;;;;;;;;;;;
de:08316:6524;de:08316:6524;Niederwinden;NVBW;Rohdaten;8,02296;48,13978;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08115:3231;de:08115:3231;Bahnhof (Gültstein);NVBW;Rohdaten;8,8836503;48,576705;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08119:5791;de:08119:5791;Michelau Bahnhof;NVBW;Rohdaten;9,535702;48,8614222;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08417:32107;de:08417:32107;Bahnhof/ZOB (Hechingen);NVBW;Rohdaten;8,9683036;48,3595621;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:32107/c9132ee1-a8c1-4ba4-acbe-16545d7bdda8.jpg;;;;;;;;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:32107/56ee392b-ebcf-4a47-ae2c-f3532562ec9f.jpg;;
de:08336:6759;de:08336:6759;Bahnhof (Kandern);NVBW;Rohdaten;7,6567993;47,7137411;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08336:6759/38061209-4c68-4695-815c-f11d305491f0.jpg;;;;;;;;;;;;
de:08225:8208;de:08225:8208;Bahnhof (Neckarburken);NVBW;Rohdaten;9,1637231;49,3783849;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08115:5774;de:08115:5774;Bahnhof (Gärtringen);NVBW;Rohdaten;8,9088915;48,640872;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08119:7500;de:08119:7500;Bahnhof (Burgstall (Murr));NVBW;Rohdaten;9,3693244;48,9282677;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08336:6630;de:08336:6630;Bahnhof Brombach/Hauingen;NVBW;Rohdaten;7,6948339;47,6375045;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08335:6560;de:08335:6560;Bahnhof (Radolfzell);NVBW;Rohdaten;8,9684833;47,7360816;Haltestelle-Sollposition;;nein;nein;;nein;nein;ja;ja;treppe rechts zu bahnhofshalle;ja;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6560/fe285cd8-1ae1-40e9-8679-fab0651c9650.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6560/8389f082-406b-4b64-9bd5-d4bfb55e6c4b.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6560/9006f00b-843f-4069-b029-32be7607a8f7.jpg;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6560/21e05e89-b62c-4203-90b2-bc1bb8c68540.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6560/a007ecec-9592-4ff2-b89f-9c75499bbc46.jpg;;;;;;;
de:08225:8209;de:08225:8209;Bahnhof (Mosbach (Baden));NVBW;Rohdaten;9,1436548;49,3525625;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08317:14211;de:08317:14211;Bahnhof (Lautenbach (Baden));NVBW;Rohdaten;8,1161079;48,5194023;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08336:6636;de:08336:6636;Haagen/Messe (Lörrach) Bahnhof;NVBW;Rohdaten;7,6814311;47,6333702;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08417:32109;de:08417:32109;Bahnhof/Busbahnhof;NVBW;Rohdaten;8,8506962;48,2792831;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08417:32109/7d718520-7989-45b7-9013-fd26e13baae7.jpg;;;;;;;;;;;;
de:08119:7502;de:08119:7502;Bahnhof (Kirchberg (Murr));NVBW;Rohdaten;9,3289061;48,9392258;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08317:14220;de:08317:14220;Bahnhof (Hubacker);NVBW;Rohdaten;8,1360055;48,5069887;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1122;de:08215:1122;Spöcker Weg;NVBW;Rohdaten;8,399697;49,0798667;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08215:1122/21ba4aa3-5f16-4fca-b30b-de8c9e1b69af.jpg;;;;;;;;;;;;
de:08317:14350;de:08317:14350;Höfle (Ramsbach (Oppenau));NVBW;Rohdaten;8,1396168;48,4950663;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08317:14506;de:08317:14506;Bahnhof (Offenburg);NVBW;Rohdaten;7,9465868;48,4763883;Haltestelle-Sollposition;;nein;nein;;ja;nein;nein;nein;;ja;nein;nein;;keine;ja;;;;;;;;;;;;;
de:08119:1705;de:08119:1705;Bahnhof (Winterbach (Württ));NVBW;Rohdaten;9,4816452;48,7984449;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08119:1705/c58aaccb-90c7-4d88-b46d-67d57f902d1b.jpg;;;;;;;;;;;;
de:08226:1620;de:08226:1620;Bahnhof (Hockenheim);NVBW;Rohdaten;8,5373818;49,3174167;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08336:5426;de:08336:5426;Schlattholz;NVBW;Rohdaten;7,8333631;47,653833;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08115:5776;de:08115:5776;Bahnhof (Gäufelden);NVBW;Rohdaten;8,8499151;48,5597688;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08121:1114;de:08121:1114;Hauptbahnhof / Willy-Brandt-Platz;NVBW;Rohdaten;9,2084503;49,1427624;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08437:40004;de:08437:40004;Europastraße;NVBW;Rohdaten;9,2103816;48,2421384;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:40004/3a52bd4d-cd73-43f7-8e8b-22f7f15af182.jpg;;;;;;;;;;;;
de:08335:6588;de:08335:6588;Singen (Htw) Bahnhof;NVBW;Rohdaten;8,8410213;47,7592037;Haltestelle-Sollposition;;nein;nein;;nein;nein;ja;nein;;ja;ja;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6588/184ed6f9-ec6a-473f-9a01-b9206a88c29b.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6588/98445109-07b3-4e15-91ea-48cfe85646ad.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6588/c20be9da-0522-4938-ba91-fd1bce56d5fb.jpg;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08335:6588/a49e2b43-ddb9-43ec-a46a-933d9c7423ed.jpg;;;;;;;
de:08415:28213;de:08415:28213;Gsaidt;NVBW;Rohdaten;9,3579667;48,51485;Objekt-Rohposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:28213/896dec5f-09f8-4cf1-8464-8f2eb12d5783.jpg;;;;;;;;;;;;
de:08415:28698;de:08415:28698;Bahnhof (Kleinengstingen);NVBW;Rohdaten;9,292;48,3918972;Objekt-Rohposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:28698/3bd98330-c837-4d35-9f01-46803439fd28.jpg;;;;;;;;;;;;
de:08119:7601;de:08119:7601;Bahnhof (Maubach);NVBW;Rohdaten;9,4197586;48,9260717;Haltestelle-Sollposition;;nein;nein;;ja;ja;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08437:40012;de:08437:40012;Bahnhof (Jungnau);NVBW;Rohdaten;9,2137773;48,1390077;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:40012/4eb5bdc9-6f46-436b-bf29-a8b350657521.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:40012/e5e1f967-a97f-4e93-82f1-0371318c27de.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:40012/427dbab3-ad80-4e98-8646-efaa79b3e01a.jpg;;;;;;;;;;
de:08437:40013;de:08437:40013;Bahnhof (Veringendorf);NVBW;Rohdaten;9,1992156;48,1603683;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:40013/a9051f0f-50fe-449e-86bc-254c9fc988be.jpg;;;;;;;;;;;;
de:08116:1905;de:08116:1905;Filderstadt;NVBW;Rohdaten;9,2175813;48,6764914;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08415:28710;de:08415:28710;Bahnhof (Kohlstetten (Engsti));NVBW;Rohdaten;9,3326806;48,4010361;Objekt-Rohposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:28710/cdf220eb-48ee-4bdd-a31b-2ef6a30e2731.jpg;;;;;;;;;;;;
de:08226:3550;de:08226:3550;Hauptbahnhof (Sinsheim);NVBW;Rohdaten;8,8751034;49,2503511;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08437:40014;de:08437:40014;Bahnhof (Veringenstadt);NVBW;Rohdaten;9,2109027;48,1813726;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:40014/db9169d9-de07-4881-a4d4-0012e9065fee.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:40014/55405d66-2da1-45f9-bb9b-abecedfc4311.jpg;;;;;;;;;;;
de:08415:28716;de:08415:28716;Bahnhof (Marbach (Lauter));NVBW;Rohdaten;9,4218889;48,3838556;Objekt-Rohposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:28716/8a7573b3-1f59-4388-a16a-baf188e3f731.jpg;;;;;;;;;;;;
de:08121:1123;de:08121:1123;Harmonie (Stadtbahn);NVBW;Rohdaten;9,2230659;49,1415929;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08415:28717;de:08415:28717;Bahnhof (Gomadingen);NVBW;Rohdaten;9,3921444;48,399075;Objekt-Rohposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08415:28717/0a02b02b-8045-4090-9acc-92340f707c74.jpg;;;;;;;;;;;;
de:08437:40015;de:08437:40015;Bahnhof (Hermentingen);NVBW;Rohdaten;9,2174783;48,2007577;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:40015/42ad1f03-a608-4019-a668-246795c9f7b4.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:40015/13e387ac-9eef-4a36-8a17-61dbddc3e17f.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08437:40015/0f38c467-38e0-4b81-bcf3-b8a2735833ec.jpg;;;;;;;;;;
de:08125:3900;de:08125:3900;Bahnhof (Gemmingen);NVBW;Rohdaten;8,9856771;49,1511064;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08215:1551;de:08215:1551;Bahnhof Bretten;NVBW;Rohdaten;8,6932754;49,0371775;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08125:4391;de:08125:4391;Ost (Schwaigern (Württ));NVBW;Rohdaten;9,0691126;49,1404411;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08116:2105;de:08116:2105;Oberaichen Bf;NVBW;Rohdaten;9,1274096;48,7051601;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08226:3561;de:08226:3561;Bahnhof (Steinsfurt);NVBW;Rohdaten;8,9079818;49,2358243;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08337:4163;de:08337:4163;Bahnhof (Stühlingen);NVBW;Rohdaten;8,45144;47,7472694;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08337:4163/4ad64963-00a7-49e5-8756-ec5262f2f5df.jpg;;;;;;;;;;;;
de:08337:6133;de:08337:6133;Bahnhof (Eggingen (Kr Waldsh));NVBW;Rohdaten;8,3965529;47,6936282;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08337:6133/149e46af-c3c8-4451-a795-d0849826c037.jpg;;;;;;;;;;;;
de:08337:6568;de:08337:6568;Bahnhof (Klettgau-Erzingen);NVBW;Rohdaten;8,4304913;47,6600411;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08125:4405;de:08125:4405;West (Gemmingen);NVBW;Rohdaten;8,9776461;49,1543966;Haltestelle-Sollposition;;nein;nein;;nein;nein;nein;nein;;nein;nein;nein;;keine;nein;;;;;;;;;;;;;
de:08337:6575;de:08337:6575;Bahnhof (Waldshut);NVBW;Rohdaten;8,2194231;47,620959;Haltestelle-Sollposition;;nein;nein;;nein;nein;ja;nein;;ja;nein;nein;;keine;nein;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08337:6575/053eeb30-25c6-43c2-97e7-f70593e99d77.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08337:6575/8490bea3-deef-4907-85f3-f504e8a6de7e.jpg;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08337:6575/05cf443a-efe4-48b7-bdf0-ef8733f3836f.jpg;;;https://mobidata-bw.de/bfrk/haltestelle/bilder/de:08337:6575/4728be9d-91a7-4c76-9dba-d502181db226.jpg;;;;;;;
